task_t,replan_t,target_t,progress_bin,n_transitions,mean_delta_norm,std_delta_norm,mean_dPC1,mean_dPC2,mean_dPC3
1,0,3,8,403,2.057574324661094,0.6759817052798511,-0.6518203298706866,-0.4268306433119194,-0.6498685725606405
1,0,3,9,732,2.194870418416021,0.7114408818209994,-0.6797537256866857,-0.3842677087344921,-0.7996160582705436
2,0,0,0,634,2.2146846599765238,0.5277045196002305,0.6132944571588788,-0.18016113981322535,0.791761833880602
2,0,0,1,362,2.197356334213394,0.5395242225581358,0.4777124697002917,-0.25655839444030054,0.8780461411243974
2,0,0,2,439,2.19648606441321,0.5973654082229138,0.5182446402949461,-0.33457775332525813,0.8683301551874243
2,0,0,3,388,2.1816348816008913,0.5846530865269165,0.630239345037292,-0.24071380252152988,0.9385809716720557
2,0,0,4,354,2.149617111447167,0.6859639340988515,0.5966640518041654,-0.22199103589785302,0.9554258985287052
2,0,0,5,467,2.2243067637819807,0.6213855135588037,0.6169220184552338,-0.2564812577000522,0.982355779990139
2,0,0,6,435,2.2641577142408527,0.644852964678665,0.599725923284717,-0.2721845393036974,1.0554650836121078
2,0,0,7,361,2.33941519739225,0.6203460445957992,0.6648321137699064,-0.20288322440805198,1.1488795916954897
2,0,0,8,465,2.2750434605024195,0.6320628949790694,0.5614586498147698,-0.2740644794157756,0.9908725033844671
2,0,0,9,698,2.3083235860554057,0.6732915646140983,0.7150905034091206,-0.37120246564846665,1.0703960800260561
2,0,1,0,614,2.087670953246592,0.6550095104978316,0.10560273763750974,-0.3416782701175648,-0.5462311641085614
2,0,1,1,310,1.945650601194751,0.7120043891242184,0.07021602795970056,-0.0722959270640727,-0.44901767719176505
2,0,1,2,420,1.898369793611623,0.7646813206813152,0.10959474297151679,-0.006434046725432078,-0.6073100140229577
2,0,1,3,394,2.005367483981521,0.7484603762631048,0.1408149745636785,-0.009435145118212336,-0.6991787606349149
2,0,1,4,307,2.0212860606210334,0.7755484867263474,0.13885971192719493,-0.08424000786647734,-0.7616140117280258
2,0,1,5,536,2.0616029954147037,0.7986644974579409,0.2166556073908708,-0.042014705642724214,-0.7854089147425187
2,0,1,6,504,2.1379100694468924,0.7937866217862197,0.30988294450891396,0.021253005202327455,-0.8797300179444608
2,0,1,7,338,2.1897379093797955,0.803974669686448,0.4204994700849056,0.011463606498650546,-0.9355531671034867
2,0,1,8,416,2.151685223126641,0.8401530282613299,0.37648733486779606,0.011970918912153978,-0.9699347662166334
2,0,1,9,775,2.29559278553532,0.6707279940203474,0.5458447329267379,0.0881737865363398,-1.240747332572937
2,0,2,0,758,2.144778416779551,0.5359610291272616,-0.08501711181097106,0.5075365512835791,0.37582513714076504
2,0,2,1,378,2.0083211814915694,0.6314815049995337,-0.10612870496574534,0.4553369633538067,0.4613565424329074
2,0,2,2,387,1.965102733490695,0.6959618931570949,-0.14837271086775364,0.5084488402079859,0.5120973825570225
2,0,2,3,348,2.0100957635233456,0.6757385725082506,-0.15623413508051429,0.5648708114636013,0.5460211001122477
2,0,2,4,301,2.062841627635433,0.7240570030084799,-0.22318778743973602,0.4540144416234422,0.6067720550882856
2,0,2,5,461,2.1061635916959696,0.6206649456338573,-0.21758494902717318,0.5467835170845148,0.693064115101112
2,0,2,6,418,2.1519101593625605,0.648146295617429,-0.20868913123482152,0.6421780702635718,0.8344565891620646
2,0,2,7,311,2.1472847936046087,0.653879144156418,-0.3037523351058699,0.6243767303345766,0.778929510276609
2,0,2,8,361,2.16591409748611,0.5872481798871587,-0.3138350255147572,0.6198740437048954,0.8172295524473006
2,0,2,9,626,2.154593652025008,0.7471706521469459,-0.36387243263494856,0.7018924765883924,0.8305684299990773
2,0,3,0,605,2.2131658465840105,0.5990798135187166,-0.5190595007139789,0.22642146382203773,-0.6947436785156077
2,0,3,1,408,2.117072427353146,0.6837840808966348,-0.5682664032404622,-0.011562341107420769,-0.7620699036062932
2,0,3,2,413,2.2463174375364914,0.714788965796633,-0.6470836029178294,-0.10624568932858852,-0.8965903413245233
2,0,3,3,372,2.2204983430684253,0.658806481338511,-0.7019641386365058,-0.028544780437744433,-0.8834362226308033
2,0,3,4,323,2.2461619487856934,0.6443850902142162,-0.6791687874417556,-0.21254941358032056,-0.9018004845493349
2,0,3,5,438,2.247646145386511,0.6381869798812502,-0.769282695450331,-0.20281825292872513,-0.8875392697173167
2,0,3,6,392,2.1383742843659554,0.6499153641715755,-0.7254371502037559,-0.3446541260547784,-0.7463585228222062
2,0,3,7,402,2.157896160189785,0.6943571936057236,-0.724692164405958,-0.27917189734862813,-0.7685097913948161
2,0,3,8,463,2.1848461608971683,0.6486124369402074,-0.6996369158635901,-0.4476667849053317,-0.802417077059751
2,0,3,9,619,2.2137787299221667,0.6296480280297426,-0.7271522616362726,-0.3225097135913006,-0.7742109411728594
3,0,0,0,674,2.2146540753963437,0.4788495481034623,0.5707285034218775,-0.15541766068237647,0.7662974412633156
3,0,0,1,413,2.1635193183982055,0.5099244480839262,0.6112875816824939,-0.23397556102449033,0.8037455484776174
3,0,0,2,489,2.1701839084457033,0.6097739220033032,0.5863596989119955,-0.23309018112460042,0.8251032175187685
3,0,0,3,440,2.1365149005231534,0.60740674842744,0.6634001268920573,-0.21018153452737764,0.8132198944518512
3,0,0,4,395,2.12026357499859,0.6279490280803258,0.6216236062064956,-0.20546742956849592,0.8382332195398173
3,0,0,5,519,2.2636259591246386,0.5890499789350365,0.7017231205898213,-0.2883842086602498,0.9683468729286295
3,0,0,6,460,2.137832030135652,0.6320099054675844,0.6323633529083884,-0.2513105698901674,0.9118960845081703
3,0,0,7,389,2.1923518524071857,0.6521959018124355,0.652516697933251,-0.19250881604869446,0.9459430098457018
3,0,0,8,453,2.166396733940832,0.6964943767046881,0.5355917563369995,-0.2953654985225227,1.033666718463366
3,0,0,9,713,2.3510445974568666,0.661333767877628,0.7059786778471079,-0.3577031061931044,1.145122472233391
3,0,1,0,735,2.064303304102956,0.6442337368933027,0.08201377892575297,-0.3245149430064928,-0.5957075044968907
3,0,1,1,367,2.0316752520382244,0.7793647415158421,0.10324549746042376,-0.2067584914513115,-0.5387763250263901
3,0,1,2,479,2.0611847887332853,0.7727175351529022,0.08340489351052581,-0.24017900438485415,-0.641645974501003
3,0,1,3,412,2.037036144834699,0.7396123178318073,0.06667833988672321,-0.16875491263706563,-0.6626029527357337
3,0,1,4,351,2.147152957923052,0.7504696105705653,0.13522074498936662,-0.13215423933630996,-0.7778404856848921
3,0,1,5,561,2.133897024573702,0.743529563079449,0.25600247217903377,-0.03110757223106323,-0.7930044918163363
3,0,1,6,556,2.2293187727173454,0.7181449552671123,0.3115812771745937,-0.10336573354953485,-0.8273165310672719
3,0,1,7,441,2.235354774629448,0.7616492601351077,0.42231701082991363,-0.02152393419557418,-0.8468974001807015
3,0,1,8,433,2.2342245332363295,0.7511718885355716,0.4034958842961122,0.09275171905809768,-1.027967418967714
3,0,1,9,823,2.3377504414298267,0.7374567871407018,0.4664320106440442,0.06627666370836817,-1.2844353862296911
3,0,2,0,812,2.119698800183282,0.5259045994773799,-0.07927654825811609,0.4789520781234898,0.4239342200289953
3,0,2,1,477,2.0114553775052606,0.675533567785049,-0.04229561208632132,0.485158422965736,0.560015421087387
3,0,2,2,481,1.922863010743056,0.7016230500871415,-0.15135023351022955,0.4692898089077765,0.5038109736792015
3,0,2,3,454,2.0177409060069644,0.6721759328975541,-0.13379001221927253,0.5391471966534919,0.5955296959810057
3,0,2,4,348,2.032669287474676,0.6566605495054944,-0.19741628169157038,0.46209887532388855,0.610040325029143
3,0,2,5,564,2.147029330227392,0.666614243960694,-0.3129559976332788,0.6338644812662974,0.6641118894496285
3,0,2,6,477,2.1734906895480566,0.6548370033620284,-0.27080824102745615,0.5848991307010191,0.799274125767079
3,0,2,7,413,2.139339555045883,0.6802554147382925,-0.28823480605357493,0.6619472874567526,0.7457018785413183
3,0,2,8,487,2.1548314678962717,0.6570375862508244,-0.25863019237772883,0.6657075776089388,0.8050110263317762
3,0,2,9,664,2.264423819999379,0.6171131583362646,-0.43422910418496075,0.7446742244738053,0.8851545111063015
3,0,3,0,651,2.1651849273803965,0.6082499472046587,-0.4647350173598061,0.14151894199317136,-0.7460543442683469
3,0,3,1,391,2.0788400193766865,0.6741696563934038,-0.5714159461162279,-0.003024132641227654,-0.7661365641047583
3,0,3,2,476,2.217852578099285,0.686804188384652,-0.6549606696553841,-0.053510267688587555,-0.9252948060694361
3,0,3,3,422,2.163048283395609,0.683364283157896,-0.6757005049154092,-0.07516542165341536,-0.8296876040892014
3,0,3,4,363,2.11769379252573,0.6449899202266951,-0.6395832814543043,-0.14490392781568295,-0.8450101082605764
3,0,3,5,514,2.1461462755669416,0.6368407209338776,-0.7108638495902607,-0.22631698194528832,-0.7912572440383268
3,0,3,6,481,2.147417742968101,0.6642364843249673,-0.7091527336166703,-0.21880973650920912,-0.7795494942772909
3,0,3,7,436,2.075711969730504,0.6172191792931963,-0.6131126043523465,-0.32329096705780935,-0.5841064380669813
3,0,3,8,521,2.07175335213685,0.6570925423829158,-0.6720720043659725,-0.4034670021477908,-0.6796016829399367
3,0,3,9,806,2.1688103666968144,0.6694803669321996,-0.6967793639111459,-0.42690199378776195,-0.7550953079486455
4,0,0,0,3497,1.4718377563334344,0.5904161519415871,0.2943004557475648,0.13286129784700268,0.796767610070648
4,0,0,1,2666,1.6871193018864172,0.6706556695626839,0.4320862232319681,0.1720648176474839,0.9690734976658071
4,0,0,2,2681,1.6962457526223689,0.6725487573469505,0.41250011725688174,0.16037968570294941,0.9796747885997372
4,0,0,3,2538,1.7666225087563996,0.6782324273675742,0.4520803724846401,0.1672717137445701,1.004839175271415
4,0,0,4,2470,1.7461974365131454,0.6963584119306166,0.4853992851699659,0.15532121595319526,0.9877022381434556
4,0,0,5,2966,1.7858850140060503,0.6929697624162637,0.4981886600988866,0.16755932149246827,1.034206772223115
4,0,0,6,2869,1.8275141234455436,0.6853544082233194,0.5062117612878176,0.17651350670661317,1.0842736674808342
4,0,0,7,2602,1.894681725567987,0.6835593521589312,0.5070752726379585,0.21092059284586068,1.1535139100069178
4,0,0,8,2746,1.936051663507837,0.7113048361715573,0.47870602014013997,0.16705700724222206,1.1806578243128245
4,0,0,9,3751,2.1256156811290534,0.6573170222619042,0.5482864329366446,0.11667308799666234,1.2656528363523245
4,0,1,0,3778,1.502379361253632,0.6565262562813045,-0.22611489266851328,-0.4180846300751144,-0.730640138933793
4,0,1,1,2591,1.606981988440565,0.7546812324229736,-0.14178120544728787,-0.4022568387286008,-0.8351810443032115
4,0,1,2,2780,1.563810720377461,0.7457742994499136,-0.14041931801174076,-0.3586546257942272,-0.8348131992633072
4,0,1,3,2547,1.6370459596480564,0.7388776354216623,-0.15456324499897575,-0.335983687880404,-0.9062379897021059
4,0,1,4,2396,1.6579218520779486,0.7508000645498455,-0.1422558061332319,-0.3019181599627515,-0.9134924902327247
4,0,1,5,3003,1.7125949031915895,0.7482220244552802,-0.10460749674368869,-0.3063358282592846,-0.9798010207211479
4,0,1,6,2863,1.7486430114620488,0.7378981286715051,-0.07781744621748737,-0.26942294342212386,-1.0027953650687869
4,0,1,7,2634,1.8156132414065804,0.7376626405795472,-0.04482750180718364,-0.2801308125683906,-1.0523552587955918
4,0,1,8,2764,1.9365150303257745,0.7132342498378,-0.015789211820676254,-0.2979545068183129,-1.1940710972623925
4,0,1,9,3836,2.1042691866611833,0.6631121884437406,0.11504939120365802,-0.21158518964581083,-1.3557917068501677
4,0,2,0,3650,1.4826862611815537,0.5365083307842311,0.18118448944379614,0.2875511188585668,0.6352468528379112
4,0,2,1,2541,1.6475373268074662,0.6235378444567724,0.18831402657715554,0.41592316635228643,0.8144029896781112
4,0,2,2,2801,1.6304516224100818,0.6391655633816834,0.15978504352202397,0.42902525443608996,0.8209131550401587
4,0,2,3,2685,1.606664723660138,0.6665405631540658,0.12371406903979498,0.43673722889531036,0.8064910200360323
4,0,2,4,2389,1.658984682643174,0.6527514340823579,0.10471747063689772,0.46560563041149083,0.8340503237892041
4,0,2,5,2957,1.659196905640581,0.646400740695368,0.10999284288822335,0.4718755308335844,0.8413849390556896
4,0,2,6,2726,1.6676259950692995,0.6312082894871472,0.08337199944464363,0.4773938972079308,0.8307297957852012
4,0,2,7,2537,1.699553013091652,0.617729782966717,0.07215967317943997,0.5048107950212886,0.8793413330884162
4,0,2,8,2828,1.7587268064233252,0.6344792271021116,0.07497520416598277,0.5518168639101857,0.9342859991137176
4,0,2,9,3662,1.9219074824419033,0.6144585093350147,-0.062203659136855396,0.6287258163436328,1.0290766579858401
4,0,3,0,3466,1.4578405937262684,0.6104555222059216,-0.29614143482201444,-0.0819789302222048,-0.7921442463865049
4,0,3,1,2473,1.5727439552750415,0.6810318136474706,-0.37506748452101746,-0.16885010531157846,-0.9034928369286496
4,0,3,2,2912,1.5695609177838867,0.6690079273640639,-0.40453781267106126,-0.22726892097405374,-0.884500183093753
4,0,3,3,2612,1.575538259572214,0.6773959026761576,-0.44437663078202566,-0.22881834728894312,-0.8962809127351843
4,0,3,4,2347,1.61321798308614,0.6550732867323743,-0.4680715112621143,-0.2512060449600321,-0.9351707797483225
4,0,3,5,2950,1.6712909141094503,0.6638708990684135,-0.48836199052505574,-0.3073025803934088,-0.9139964346271955
4,0,3,6,2777,1.6919344847751556,0.6360247139972866,-0.5019424345497234,-0.3455466275674525,-0.9142849250425956
4,0,3,7,2548,1.7387666672634858,0.6377819780443361,-0.5248721031665077,-0.3557981050096663,-0.939702687611046
4,0,3,8,2786,1.8084646514045277,0.6498649625908495,-0.5642844668976637,-0.41343498134842493,-0.93930784074024
4,0,3,9,3805,1.8884466295565006,0.6239660017573967,-0.5636838054419073,-0.440654717072962,-0.9399514133705417
