group_type,group_label,n_samples,n_train,n_test,alpha,train_r2,test_r2,spectral_radius,attractor_like,fixed_point_note,b_PC1,b_PC2,b_PC3,fixed_PC1,fixed_PC2,fixed_PC3,A_PC1_from_PC1,A_PC1_from_PC2,A_PC1_from_PC3,A_PC2_from_PC1,A_PC2_from_PC2,A_PC2_from_PC3,A_PC3_from_PC1,A_PC3_from_PC2,A_PC3_from_PC3,eig1_real,eig1_imag,eig1_abs,eig2_real,eig2_imag,eig2_abs,eig3_real,eig3_imag,eig3_abs
"task_t,replan_t","task_t=1,replan_t=0",16696,12522,4174,10.0,0.323692412950144,0.3216733792919503,0.703157100783377,True,ok,-0.016390056773937164,0.03634739286145058,-0.011642848704074034,-0.006077876782320441,0.03092422407667167,-0.008619764308865132,0.5229779563093911,0.36565019031725743,-0.2532931380317415,0.28768078641223493,-0.037599181107504195,0.29141805049971214,-0.11379357591762995,0.2257631401211942,0.5394682156699407,-0.29707630181769695,0.0,0.29707630181769695,0.703157100783377,0.0,0.703157100783377,0.6187661919061481,0.0,0.6187661919061481
"task_t,replan_t","task_t=2,replan_t=0",17980,13485,4495,10.0,0.32405883846543554,0.3232861895715198,0.6963849230403615,True,ok,-0.004371116089634256,0.03799296942758995,0.003512237185746468,0.017126114302030815,0.0468759301820614,0.02360280554167245,0.5404438296822167,0.36733741733813585,-0.21089677364466122,0.2762252571269415,-0.0775715307932237,0.3299833604795476,-0.11807065321567337,0.21307025426427356,0.5137013680191406,-0.32419950354120386,0.0,0.32419950354120386,0.6963849230403615,0.0,0.6963849230403615,0.6043882474089766,0.0,0.6043882474089766
"task_t,replan_t","task_t=3,replan_t=0",19814,14860,4954,10.0,0.3067135096407856,0.3012198778675244,0.6854756746022835,True,ok,-0.012528940812520515,0.049449596824727826,-0.01501626402232312,0.015335223031624129,0.04748474976608365,-0.011534155941997259,0.5126607764251877,0.36138293045315834,-0.24641755236269172,0.2857107622627032,-0.0630100613302117,0.2908117717789887,-0.12129888999505387,0.2331508737694919,0.4966863041915502,-0.32315271405707313,0.0,0.32315271405707313,0.6854756746022835,0.0,0.6854756746022835,0.5840140587413158,0.0,0.5840140587413158
"task_t,replan_t","task_t=4,replan_t=0",50632,37974,12658,10.0,0.14689899473932158,0.14953296811468483,0.477407804546689,True,ok,0.0047578124759053726,-0.005688120771815744,0.005986573108839577,0.0038832857319154846,-0.0037761342391382765,0.009161067623882082,0.3425060091063153,0.23586666441287096,-0.14342337692844095,0.1730865954420729,0.09202504363511593,0.17327027913232937,-0.053745060329499286,0.13730083974006818,0.42589668619131205,-0.08284767979004432,0.0,0.08284767979004432,0.46586761417609795,0.0,0.46586761417609795,0.477407804546689,0.0,0.477407804546689
"task_t,replan_t,target_t","task_t=1,replan_t=0,target_t=0",3946,2959,987,10.0,0.34116689212813317,0.3516838791203894,0.9538115466482868,True,ok,0.0867036482592057,-0.23305376080010695,0.15575759179318716,-0.5351514509708035,-0.47958204430985457,1.0212186214487917,0.760348050616789,0.15432181349617194,-0.13801527208890785,0.1330260337430309,0.10874015390671968,-0.12062978547272606,-0.2348705345102279,0.04053806808120629,0.7434363572491858,0.9538115466482868,0.0,0.9538115466482868,0.5660548322715541,0.0,0.5660548322715541,0.09265818285285471,0.0,0.09265818285285471
"task_t,replan_t,target_t","task_t=1,replan_t=0,target_t=1",4358,3268,1090,10.0,0.33533870739846244,0.34183172980966686,0.8906650587273218,True,ok,-0.39263668534349067,0.39367810939176545,-0.22718720221551206,-1.8318002049798976,-0.20290931433784093,-1.2098978628847492,0.7312724453172875,0.2615644424894489,0.038469894158155674,0.1293819375381936,0.21557247014272735,0.2610500535694869,0.09906298441294643,0.2195505804174753,0.6254232121515674,0.8906650587273218,0.0,0.8906650587273218,0.6022801666452698,0.0,0.6022801666452698,0.07932290223899106,0.0,0.07932290223899106
"task_t,replan_t,target_t","task_t=1,replan_t=0,target_t=2",4285,3213,1072,10.0,0.39773969856065566,0.3828270598044979,0.9629489378789172,True,ok,0.5200749492229896,-0.5046461060213283,0.21978721157152206,3.479062041203855,0.21177241272391378,-0.5953325426003097,0.7924747261217849,0.3768151925240328,-0.2051278613326022,0.18544905858813504,0.1950363636403523,-0.050268404623981064,-0.12723778595139892,0.07492447308630187,0.6522716490567516,0.09385767182055138,0.0,0.09385767182055138,0.9629489378789172,0.0,0.9629489378789172,0.5829761291194204,0.0,0.5829761291194204
"task_t,replan_t,target_t","task_t=1,replan_t=0,target_t=3",4107,3080,1027,1.0,0.37564465667606745,0.391742843667503,0.9168896552071003,True,ok,-0.22311491207228,0.813351197928911,-0.23785612093568073,1.8544041392204165,2.9735284866768774,0.8585050458788878,0.5509771479233976,0.36050021864566667,-0.01883847055539166,0.5191230055189612,0.38721483000272744,0.053720256268259214,-0.013122984071529278,0.18661976729160396,0.6590261656504672,0.015703588185497996,0.0,0.015703588185497996,0.9168896552071003,0.0,0.9168896552071003,0.6646249001839939,0.0,0.6646249001839939
"task_t,replan_t,target_t","task_t=2,replan_t=0,target_t=0",4599,3449,1150,10.0,0.30222870719545936,0.3011560977974716,0.8787187077755031,True,ok,0.145027813367591,-0.2527038716573134,0.11273980598683556,0.47368045446923523,-0.1992082100918093,-0.06601930762272108,0.7350090681968077,0.11765703650686214,-0.05955014416202249,0.140194549623997,0.10768319082807037,-0.12935033090827372,-0.24597902240839742,0.06767708310017663,0.7385995044856568,0.8787187077755031,0.0,0.8787187077755031,0.5994699560178033,0.0,0.5994699560178033,0.10310309971722918,0.0,0.10310309971722918
"task_t,replan_t,target_t","task_t=2,replan_t=0,target_t=1",4603,3452,1151,10.0,0.34133877969446336,0.34157905717383935,0.9274065088142907,True,ok,-0.41718514568247417,0.3802218990182237,-0.24652063535158414,-3.0538826699596893,-0.879111688143499,-2.154253217390927,0.7630757437098636,0.2478296893712522,0.041073982104566885,0.14511116922768452,0.22579104998310107,0.28672838742210055,0.12065927476646401,0.23368244215358083,0.6191567160635039,0.9274065088142907,0.0,0.9274065088142907,0.6056036660401387,0.0,0.6056036660401387,0.07501333490203908,0.0,0.07501333490203908
"task_t,replan_t,target_t","task_t=2,replan_t=0,target_t=2",4344,3258,1086,10.0,0.4007566773885422,0.39588124015819726,0.9401998274576732,True,ok,0.5460756844199126,-0.4846623894125997,0.2850863268562511,3.088028294113116,-0.0046972131625734395,0.33567099478076556,0.8427953044038241,0.35901835909258095,-0.1755789198528745,0.15465935405689962,0.17579671556118423,0.009528585040307935,-0.05236966523540173,0.03944554242206117,0.6330274684129863,0.09581529654895349,0.0,0.09581529654895349,0.9401998274576732,0.0,0.9401998274576732,0.6156043643713679,0.0,0.6156043643713679
"task_t,replan_t,target_t","task_t=2,replan_t=0,target_t=3",4434,3325,1109,1.0,0.3695928892151711,0.3512475641022531,0.9633269952725427,True,ok,-0.20317298764494085,0.8550602722401558,-0.14442062583664622,6.297139766653878,6.784619277907605,3.097869025763789,0.5712408328431123,0.4158631788196108,0.02635878043758618,0.5020018135691372,0.3881406451099709,0.043577348827064044,-0.0011445947263260682,0.21877198737368903,0.5698151428888693,0.008991172351122234,0.0,0.008991172351122234,0.9633269952725427,0.0,0.9633269952725427,0.5568784532182871,0.0,0.5568784532182871
"task_t,replan_t,target_t","task_t=3,replan_t=0,target_t=0",4807,3605,1202,10.0,0.2933852406567118,0.2986766900955697,0.8561859948969982,True,ok,0.07286242622428679,-0.2378595884512569,0.18710188860962412,-0.04064913337304594,-0.3630149862687198,0.5041541592900912,0.7293471548053814,0.15643160962610755,-0.053708197595969356,0.14125162762033358,0.13012119152872742,-0.14316592986702414,-0.26644350178886356,0.04287788114205277,0.6382708160674472,0.8561859948969982,0.0,0.8561859948969982,0.5182028688603755,0.0,0.5182028688603755,0.12335029864418195,0.0,0.12335029864418195
"task_t,replan_t,target_t","task_t=3,replan_t=0,target_t=1",5032,3774,1258,10.0,0.29959278569654707,0.32120006738804013,0.8588101907277914,True,ok,-0.37766455135334004,0.4091360666491102,-0.2690411883337718,-1.4673319707597858,-0.05673428778839046,-1.049895792360459,0.6957583050748555,0.2196289128922929,0.05362296420982157,0.12511800907689485,0.23436110928836867,0.2562010353195482,0.10548608372748447,0.22591071619405112,0.5841099867038264,0.8588101907277914,0.0,0.8588101907277914,0.5620984351419579,0.0,0.5620984351419579,0.09332077519730247,0.0,0.09332077519730247
"task_t,replan_t,target_t","task_t=3,replan_t=0,target_t=2",5050,3787,1263,10.0,0.3572986345356828,0.3551583937006328,0.9043859183606493,True,ok,0.5030443069091367,-0.49139438062912855,0.23463173622664793,1.8089553104472909,-0.23035344628367843,0.1306856812387186,0.7735810013556244,0.2952706085991747,-0.1947103493431343,0.17080001419338833,0.18075366972280263,-0.04814167508979582,-0.09594319256000833,0.04054131052696558,0.6041191547778945,0.10503579500408577,0.0,0.10503579500408577,0.9043859183606493,0.0,0.9043859183606493,0.5490321124915856,0.0,0.5490321124915856
"task_t,replan_t,target_t","task_t=3,replan_t=0,target_t=3",4925,3693,1232,1.0,0.3640488897794418,0.3619414405547629,0.9133603947621919,True,ok,-0.19365781881581784,0.803211420211236,-0.16991050956622006,2.1323021190805433,2.9558902487736454,0.9485436924002,0.5600028010505773,0.39511369772447813,-0.03800346575948614,0.5265910549371364,0.3372146580058943,0.03485141185671856,0.015062601541231846,0.18553085206349978,0.5671086662954308,-0.03341364912726408,0.0,0.03341364912726408,0.9133603947621919,0.0,0.9133603947621919,0.584379379716975,0.0,0.584379379716975
"task_t,replan_t,target_t","task_t=4,replan_t=0,target_t=0",12930,9697,3233,10.0,0.14070267721898283,0.13735438742928688,0.5643019502339717,True,ok,0.08030304862940281,-0.2194014651934244,0.12818522534388807,0.03126844267622672,-0.26571015515704116,0.23031013449959944,0.4447467310260384,0.1502856170442508,-0.09990324153557154,0.1074469798341199,0.22148215148072778,0.03986653544845121,-0.08574596433985922,0.012794778924129672,0.46982628382646696,0.15143068588301872,0.0,0.15143068588301872,0.5643019502339717,0.0,0.5643019502339717,0.4203225302162422,0.0,0.4203225302162422
"task_t,replan_t,target_t","task_t=4,replan_t=0,target_t=1",12750,9562,3188,10.0,0.1421405033828103,0.13863301652589397,0.5512502108620221,True,ok,-0.2641659387103714,0.20217425797976096,-0.10141726592610036,-0.45869603003387227,0.19479325141605444,-0.171670023627635,0.5041845019075124,0.14213066747239356,-0.05272465787522464,0.11191072898861001,0.29040257543550213,0.0734925124404832,0.017598029707403824,0.09571426424140816,0.4708166421187504,0.20650397635192946,0.0,0.20650397635192946,0.5512502108620221,0.0,0.5512502108620221,0.5076495322478128,0.0,0.5076495322478128
"task_t,replan_t,target_t","task_t=4,replan_t=0,target_t=2",12527,9395,3132,10.0,0.13576286464390133,0.11603636832161177,0.5134827791352352,True,ok,0.26550050050149787,-0.30028235246722645,0.1378003941798646,0.34900040938496196,-0.30129397876412134,0.22220245168598612,0.45710813723761046,0.1884789627495101,-0.08660319181680058,0.12544301285596243,0.1884265418972425,0.053917017044467545,-0.016803034151773522,0.05958801671961322,0.48703258279548717,0.10571294042809518,0.0,0.10571294042809518,0.5134271607511225,0.007557451388249257,0.5134827791352352,0.5134271607511225,-0.007557451388249257,0.5134827791352352
"task_t,replan_t,target_t","task_t=4,replan_t=0,target_t=3",12425,9318,3107,10.0,0.12106169672098668,0.1285776918733026,0.5203284831861981,True,ok,-0.11643922535709261,0.38009261015438023,-0.0956508208081703,-0.00810202017492385,0.5091743292916523,-0.04596105520928647,0.33564137127285276,0.21230417963031437,-0.06433142279299357,0.23017848947626715,0.26374720614041686,0.07281549283436636,-0.048463237798987334,0.13563670840625827,0.43005136569614705,0.04178007035777409,0.0,0.04178007035777409,0.5203284831861981,0.0,0.5203284831861981,0.46733138956544523,0.0,0.46733138956544523
