,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
21,100,9,0,0,0,0,0,0,3,56,0,0,0,0,0,0,0,0,0,4,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
22,41,5,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,6,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
23,40,2,0,0,0,0,0,0,1,82,0,0,0,1,0,0,0,0,0,17,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0
24,71,13,1,0,0,0,0,0,2,145,2,0,0,0,0,0,0,0,0,23,0,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0
25,17,18,5,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,33,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0
26,12,8,1,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,0,15,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0
27,9,13,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0
28,35,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
29,55,1,1,0,0,0,0,0,0,52,1,0,0,1,0,0,0,0,0,21,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0
30,47,5,2,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,15,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0
31,23,5,8,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,10,0,1,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0
