,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,0.0,0.0,0.0,0.18072289156626506,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.26506024096385544,0.0,0.3132530120481928,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,0.0,0.07228915662650602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8865979381443299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134020618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.08403361344537816,0.0,0.0,0.0,0.0,0.0,0.13865546218487396,0.0,0.037815126050420166,0.025210084033613446,0.0,0.0,0.0,0.03361344537815126,0.012605042016806723,0.23529411764705882,0.0,0.0,0.0,0.0,0.0546218487394958,0.09243697478991597,0.058823529411764705,0.029411764705882353,0.0,0.0,0.008403361344537815,0.012605042016806723,0.0,0.16806722689075632,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.40540540540540543,0.0,0.0,0.0,0.0,0.0,0.05791505791505792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07335907335907337,0.0,0.0,0.0,0.0,0.0,0.019305019305019305,0.0,0.003861003861003861,0.0,0.0,0.0,0.0,0.0,0.44015444015444016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.03468208092485549,0.0,0.0,0.0,0.0,0.0,0.12716763005780346,0.0,0.057803468208092484,0.0,0.0,0.0,0.0,0.08670520231213873,0.0,0.03468208092485549,0.0,0.0,0.0,0.0,0.11560693641618497,0.1676300578034682,0.15606936416184972,0.028901734104046242,0.0,0.0,0.0,0.011560693641618497,0.0,0.17341040462427745,0.0,0.0,0.0,0.0,0.0,0.005780346820809248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.045454545454545456,0.0,0.022727272727272728,0.0,0.0,0.015151515151515152,0.007575757575757576,0.0,0.007575757575757576,0.09090909090909091,0.0,0.0,0.0,0.03787878787878788,0.0,0.03787878787878788,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.20454545454545456,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.23484848484848486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.18333333333333332,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.03333333333333333,0.6166666666666667,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005555555555555556,0.11666666666666667,0.0,0.0,0.0,0.0,0.005555555555555556,0.0,0.0,0.8111111111111111,0.0,0.0,0.0,0.0,0.03888888888888889,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.059027777777777776,0.0,0.0,0.0,0.0,0.059027777777777776,0.1597222222222222,0.034722222222222224,0.013888888888888888,0.006944444444444444,0.0,0.0,0.0,0.0,0.0798611111111111,0.09027777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.024305555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9190031152647975,0.012461059190031152,0.0,0.0,0.0,0.0,0.0,0.0,0.028037383177570093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021806853582554516,0.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.01488833746898263,0.0,0.0,0.0,0.0,0.0,0.007444168734491315,0.43672456575682383,0.004962779156327543,0.0,0.0,0.0,0.0,0.0,0.10421836228287841,0.022332506203473945,0.009925558312655087,0.0,0.0,0.0,0.08188585607940446,0.0,0.03970223325062035,0.0,0.0,0.0,0.004962779156327543,0.05707196029776675,0.0,0.21588089330024815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.018421052631578946,0.02894736842105263,0.3026315789473684,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0868421052631579,0.11315789473684211,0.0,0.0,0.0,0.007894736842105263,0.010526315789473684,0.20526315789473684,0.007894736842105263,0.0,0.0,0.005263157894736842,0.007894736842105263,0.0,0.17894736842105263,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.023880597014925373,0.0,0.0,0.0,0.0,0.005970149253731343,0.023880597014925373,0.0,0.01791044776119403,0.0955223880597015,0.0,0.0,0.011940298507462687,0.05373134328358209,0.0,0.40298507462686567,0.011940298507462687,0.0,0.0,0.0,0.014925373134328358,0.08656716417910448,0.029850746268656716,0.0,0.0,0.0,0.14626865671641792,0.0,0.0,0.023880597014925373,0.0,0.0,0.0,0.0,0.050746268656716415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.0,0.0,0.0,0.04065040650406504,0.3252032520325203,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.008130081300813009,0.0,0.24390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.023696682464454975,0.0,0.0,0.0,0.0,0.0,0.014218009478672985,0.13744075829383887,0.009478672985781991,0.0,0.0,0.0,0.018957345971563982,0.0,0.14691943127962084,0.32701421800947866,0.0,0.0,0.0,0.0,0.02843601895734597,0.0,0.009478672985781991,0.0,0.0,0.0,0.0,0.0,0.0,0.2843601895734597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.010752688172043012,0.0,0.0,0.0,0.0,0.010752688172043012,0.051075268817204304,0.06989247311827956,0.0,0.0,0.0,0.0,0.024193548387096774,0.002688172043010753,0.13172043010752688,0.48118279569892475,0.0,0.0,0.0,0.0,0.1586021505376344,0.002688172043010753,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06149732620320856,0.0,0.0,0.0,0.0,0.0,0.0,0.1925133689839572,0.0,0.23796791443850268,0.0,0.0,0.0,0.0,0.034759358288770054,0.21390374331550802,0.22727272727272727,0.0,0.0,0.0,0.026737967914438502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053475935828877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24044943820224718,0.06741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.40224719101123596,0.14606741573033707,0.0,0.0,0.0,0.0,0.06292134831460675,0.0,0.008988764044943821,0.0,0.0,0.0,0.0044943820224719105,0.01348314606741573,0.006741573033707865,0.033707865168539325,0.0,0.0,0.0,0.0,0.0044943820224719105,0.006741573033707865,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471910112359553,0.0,0.0,0.0
18,0.0,0.0,0.0,0.017953321364452424,0.0,0.0,0.0,0.0,0.0,0.019748653500897665,0.07360861759425494,0.0,0.0,0.0,0.0,0.0,0.0,0.03590664272890485,0.755834829443447,0.0,0.0,0.0,0.0,0.07360861759425494,0.0,0.02333931777378815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.05217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.10434782608695652,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.005797101449275362,0.0,0.4028985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002898550724637681,0.0,0.40869565217391307,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16216216216216217,0.14189189189189189,0.0,0.0,0.0,0.0,0.0,0.5202702702702703,0.0,0.0,0.0,0.0,0.0,0.0945945945945946,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.22448979591836735,0.0,0.4897959183673469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.1766304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.19021739130434784,0.07880434782608696,0.06521739130434782,0.0,0.0,0.0,0.04076086956521739,0.0,0.0,0.0,0.0,0.0,0.008152173913043478,0.035326086956521736,0.0,0.15217391304347827,0.0,0.0,0.0,0.0,0.0,0.01358695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
