,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
28,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,9,151,0,0,0,0,16,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,6,0,0,0,0,0,1,0,1,2,0,0,0,4,0,5,4,0,0,0,0,12,96,19,0,0,142,0,4,9,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0
30,0,0,0,3,0,0,0,0,0,130,44,1,0,0,0,0,0,21,0,27,0,0,0,13,0,2,0,0,0,6,126,0,28,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,152,0,0,0,0,1,96,100,0,0,0,0,0,3,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
32,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,6,0,0,0,0,0,3,6,9,3,0,0,0,0,0,29,9,0,0,0,2,0,2,2,1,0,26,1,0,241,0,0,0,0,32,7,0,0,0,0,0,0,2,0,0,0
34,0,0,0,4,0,0,0,0,0,13,0,4,1,0,0,3,0,2,68,7,0,0,0,15,0,8,0,0,0,2,0,2,7,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,82,6,0,0,0,1,3,7,0,0,0,36,0,14,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,0,0,0,2,0,0,0,0,0,1,0,7,0,0,0,0,2,0,28,3,0,0,0,0,9,2,11,0,0,31,0,0,100,0,0,0,0,36,1,0,0,0,0,0,0,0,0,0,0
37,0,0,0,8,0,0,0,0,1,58,0,1,1,0,0,0,16,5,21,5,0,0,0,2,3,0,8,0,0,41,0,5,40,0,0,0,0,105,27,0,0,0,0,0,0,4,0,0,0
38,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,1,62,82,0,0,0,0,33,0,8,0,0,0,0,0,0,0,0,0,0,0,2,79,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,4,0,1,7,0,0,1,11,0,50,0,0,0,0,6,83,67,0,0,0,26,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
40,0,0,0,7,0,0,0,0,1,28,7,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,2,0,0,0,103,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,8,0,0,0,0,0,9,4,1,1,0,0,0,0,0,1,23,0,0,0,20,0,0,10,0,0,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,0,0,0,0,0,0,0,0,0,31,0,0,5,0,0,0,0,43,0,0,0,0,0,0,0,10,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,91,0,0,0
46,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,1,0,3,0,0,0,23,0,7,0,0,0,78,0,0,0,0,0,0,0,19,12,0,0,0,0,0,0,16,0,0,0
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,18,0,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0
48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0
